date,HD,JNJ,INTC,AMD,MU,NVDA,TSM
4/20/10,35.18,21.4909,24.12,9.77,10.75,17.04,10.9
4/19/10,35.17,21.0034,24.0,9.58,10.79,16.98,10.84
4/16/10,35.01,21.03,23.92,9.81,10.92,17.06,10.85
4/15/10,35.14,21.2073,24.221,10.16,11.18,18.01,11.13
4/14/10,34.98,21.2206,23.52,9.89,11.3,17.88,11.25
4/13/10,34.34,21.0699,22.7699,9.56,10.76,17.66,10.67
4/12/10,33.48,21.1585,22.539,9.42,10.82,17.3,10.59
4/9/10,33.25,21.0876,22.55,9.3,10.73,16.99,10.62
4/8/10,32.97,20.8793,22.31,9.42,10.58,16.88,10.62
4/7/10,32.61,21.0965,22.45,9.66,10.56,17.16,10.85
4/6/10,32.55,21.2738,22.4,9.35,10.23,17.05,10.83
4/5/10,32.66,21.03,22.59,9.53,10.6,17.48,10.73
4/1/10,32.38,20.7286,22.39,9.37,10.17,17.22,10.6
3/31/10,32.35,20.2322,22.29,9.27,10.37,17.4,10.49
3/30/10,32.69,20.4228,22.34,9.27,10.79,17.63,10.55
3/29/10,32.6,20.4139,22.33,9.11,10.63,17.56,10.54
3/26/10,32.75,20.0771,22.24,9.02,10.49,17.34,10.36
3/25/10,32.62,20.2367,22.35,9.03,10.38,17.34,10.42
3/24/10,32.32,20.4494,22.43,9.23,10.43,17.29,10.33
3/23/10,32.59,20.5735,22.6725,9.45,10.54,17.89,10.27
3/22/10,32.67,20.3209,22.24,9.31,10.33,17.53,10.18
3/19/10,32.36,20.3652,21.9925,9.11,9.95,17.25,10.09
3/18/10,32.4,20.7419,22.2,9.39,10.16,17.46,10.34
3/17/10,32.52,20.7242,22.2425,9.67,10.4,18.1,10.42
3/16/10,32.55,20.671,22.01,9.4,10.21,17.755,10.29
3/15/10,32.69,20.64,21.17,8.92,9.73,17.16,10.14
3/12/10,32.45,20.6799,21.27,8.93,9.97,17.25,10.33
3/11/10,32.13,20.897,21.25,8.95,9.8,17.19,10.5
3/10/10,31.71,20.7818,21.19,8.92,9.87,17.59,10.34
3/9/10,31.68,20.6666,20.94,8.63,9.41,17.55,10.25
3/8/10,31.96,20.5558,20.77,8.64,9.59,16.92,10.23
3/5/10,31.8,20.7818,20.79,8.61,9.46,17.17,10.13
3/4/10,31.44,20.7641,20.53,8.5,9.41,16.66,9.87
3/3/10,31.47,20.3342,20.52,8.35,9.45,16.63,9.86
3/2/10,31.36,20.1968,20.6975,8.38,9.57,16.84,9.95
3/1/10,31.43,20.055,20.87,8.21,9.77,16.85,9.95
2/26/10,31.2,19.6472,20.53,7.91,9.06,16.2,9.75
2/25/10,31.36,19.5763,20.63,7.89,9.07,16.4,9.75
2/24/10,31.36,19.4611,20.7,8.05,9.09,16.55,9.82
2/23/10,30.75,19.04,20.388,7.79,8.61,16.21,9.85
2/22/10,30.32,19.2661,20.87,7.9,8.94,16.61,10.0
2/19/10,30.15,19.0577,20.82,7.93,8.9,16.58,10.02
2/18/10,30.3,18.9204,20.84,7.95,8.76,16.67,10.06
2/17/10,30.02,18.9336,20.66,8.03,8.73,17.84,10.02
2/16/10,29.44,18.8096,20.72,8.06,8.63,17.67,9.91
2/12/10,29.0,18.4683,20.43,7.87,8.44,17.35,9.71
2/11/10,28.99,18.4461,20.06,7.84,8.53,17.12,9.89
2/10/10,28.65,18.2157,19.69,7.64,8.54,16.37,9.7
2/9/10,28.87,18.3265,19.65,7.54,9.08,16.06,9.6
2/8/10,28.59,18.0029,19.35,7.42,8.91,16.19,9.61
2/5/10,27.98,18.0605,19.47,7.35,8.7,16.22,9.56
2/4/10,27.93,18.3398,19.02,7.19,8.61,15.9,9.68
2/3/10,28.47,19.0312,19.68,7.81,9.02,16.88,10.06
2/2/10,29.03,19.1907,19.91,7.91,9.35,16.74,9.96
2/1/10,28.39,19.0932,19.61,7.98,9.17,16.57,10.08
1/29/10,28.01,18.6988,19.4,7.46,8.72,15.39,10.16
1/28/10,27.34,19.2528,19.92,7.88,9.4,16.09,10.05
1/27/10,27.84,19.4611,20.24,8.19,9.72,16.65,9.99
1/26/10,27.73,20.0904,20.0,8.09,9.44,16.21,10.0
1/25/10,27.62,20.0417,20.32,8.07,9.33,16.74,10.15
1/22/10,27.72,19.8511,19.91,7.88,9.13,16.46,10.09
1/21/10,28.48,20.2012,20.84,8.99,9.8,17.05,10.59
1/20/10,28.66,20.3741,21.08,8.87,9.98,17.355,10.8
1/19/10,28.88,20.3741,21.05,9.01,10.28,17.43,10.96
1/15/10,28.57,19.9087,20.8,8.84,10.13,17.11,10.6
1/14/10,28.3,20.2322,21.48,9.0,10.73,17.63,10.87
1/13/10,28.13,20.3519,20.96,9.15,10.46,17.91,10.98
1/12/10,27.98,20.2677,20.608,8.65,10.26,17.67,10.7
1/11/10,28.16,20.5691,20.95,9.14,10.9,18.29,11.04
1/8/10,28.98,20.1214,20.83,9.43,11.1,18.55,11.1
1/7/10,29.12,20.0062,20.6,9.47,10.84,18.51,11.11
1/6/10,28.78,20.1392,20.8,9.57,11.22,18.88,11.49
1/5/10,28.88,20.0239,20.87,9.71,11.17,18.76,11.53
1/4/10,28.67,20.2012,20.88,9.7,10.85,18.49,11.58
12/31/09,28.93,19.7536,20.4,9.68,10.56,18.68,11.44
12/30/09,29.13,19.6605,20.59,9.72,10.64,18.67,11.28
12/29/09,29.27,19.6118,20.402,9.75,10.38,18.02,11.24
12/28/09,29.18,19.6472,20.3,9.83,10.04,17.8,11.16
12/24/09,29.17,19.5054,20.33,9.91,10.16,18.09,11.27
12/23/09,29.0,19.4433,20.1,9.67,9.99,18.13,11.15
12/22/09,29.29,19.1996,20.04,9.43,9.41,17.88,11.29
12/21/09,28.96,19.2306,20.09,9.53,9.31,17.42,11.15
12/18/09,28.65,18.9425,19.63,9.05,8.78,16.82,11.11
12/17/09,28.8,19.0489,19.07,9.12,8.73,16.83,10.8
12/16/09,28.96,19.1242,19.38,9.15,8.8,16.91,10.84
12/15/09,29.02,19.0577,19.8,8.82,8.81,15.65,10.8
12/14/09,28.87,18.9336,19.98,8.68,8.99,15.67,10.83
12/11/09,28.49,18.7874,19.9,8.64,8.64,15.21,10.73
12/10/09,27.99,18.4328,20.15,8.58,8.72,15.41,10.93
12/9/09,27.55,18.2245,20.01,8.71,8.59,15.69,10.9
12/8/09,27.67,18.2334,19.99,8.67,8.6,15.31,10.84
12/7/09,28.22,18.3708,20.37,8.52,8.53,16.09,10.88
12/4/09,28.08,18.0783,20.46,7.86,8.45,14.26,10.8
12/3/09,27.93,17.9675,19.87,8.03,8.37,13.83,10.59
12/2/09,28.33,17.9763,19.72,7.3,8.16,13.72,10.86
12/1/09,28.0,17.8079,19.66,7.2,7.77,13.32,10.51
11/30/09,27.36,17.737,19.2,7.01,7.52,13.06,10.39
11/27/09,27.61,17.5863,19.11,6.85,7.3,12.79,10.31
11/25/09,27.85,17.8877,19.34,7.11,7.46,13.07,10.48
11/24/09,27.56,17.6705,19.39,6.95,7.53,12.92,10.41
11/23/09,27.51,17.5996,19.4,7.0,7.52,13.0,10.51
11/20/09,27.18,17.3204,19.24,6.95,7.26,12.9,10.39
11/19/09,27.11,17.3381,19.3,7.05,7.12,12.98,10.42
11/18/09,27.29,17.6085,20.12,7.32,7.48,13.52,10.78
11/17/09,26.99,17.7813,20.32,6.62,7.72,13.73,10.69
11/16/09,27.65,17.7725,20.23,6.43,7.64,13.75,10.8
11/13/09,27.34,17.2982,19.82,6.53,7.51,13.56,10.59
11/12/09,27.24,16.9658,19.68,6.48,7.61,13.46,10.45
11/11/09,27.31,17.1963,19.84,5.32,7.52,13.5,10.45
11/10/09,26.82,17.2849,19.5,5.14,7.4,13.13,10.02
11/9/09,26.81,17.0678,19.46,5.21,7.51,13.46,9.95
11/6/09,26.08,16.6733,18.93,5.04,7.08,13.16,9.79
11/5/09,25.63,16.8728,18.89,4.83,7.24,12.27,9.79
11/4/09,24.96,16.3365,18.59,4.69,6.73,11.98,9.68
11/3/09,25.0,16.3675,18.5,4.64,6.65,12.01,9.51
11/2/09,25.06,16.0307,19.01,4.6,6.58,12.07,9.58
10/30/09,25.09,16.0484,19.11,4.6,6.79,11.96,9.54
10/29/09,25.91,16.465,19.22,4.93,7.25,12.55,9.91
10/28/09,25.21,16.1237,19.03,4.85,6.83,12.02,9.62
10/27/09,26.0,16.7221,19.74,5.15,7.05,12.54,9.87
10/26/09,26.1,16.5802,19.83,5.42,7.38,12.98,10.02
10/23/09,26.27,16.8329,19.78,5.6,7.45,13.15,10.01
10/22/09,26.72,17.0101,20.12,5.83,7.6,13.47,10.18
10/21/09,26.32,17.1874,19.859,5.77,7.64,13.38,10.2
10/20/09,26.97,17.2583,20.18,5.98,8.03,13.71,9.93
10/19/09,27.63,17.1121,20.41,5.87,8.05,13.7,9.93
10/16/09,27.26,16.7797,20.18,5.74,7.95,13.22,9.83
10/15/09,27.3,16.9658,20.67,6.19,8.65,13.53,10.06
10/14/09,27.38,16.7176,20.831,6.25,8.91,13.94,10.35
10/13/09,27.53,16.6379,20.49,6.08,8.66,13.96,10.2
10/12/09,27.04,16.6644,20.4,6.14,8.88,14.01,9.91
10/9/09,26.96,16.4606,20.17,5.88,8.78,14.17,10.05
10/8/09,26.89,16.3232,19.88,5.51,8.22,13.99,9.92
10/7/09,26.14,16.0218,19.75,5.54,8.22,13.9,10.17
10/6/09,26.29,16.1149,19.63,5.64,7.89,14.01,10.37
10/5/09,26.15,15.9376,19.1,5.54,7.97,13.78,10.42
10/2/09,26.03,15.5919,18.97,5.31,7.46,13.85,10.35
10/1/09,26.32,15.8046,18.9,5.39,7.51,13.96,10.55
9/30/09,26.64,16.2301,19.57,5.66,8.2,15.03,10.96
9/29/09,26.83,16.2656,19.48,5.78,8.4,14.56,10.79
9/28/09,27.26,16.0661,19.74,5.94,8.44,14.83,10.7
9/25/09,26.85,15.8268,19.37,5.83,8.1,14.5,10.45
9/24/09,27.04,15.7426,19.54,5.66,8.11,14.74,10.42
9/23/09,27.35,15.9598,19.88,6.02,8.54,14.94,10.77
9/22/09,27.62,16.1991,19.53,6.08,8.63,15.18,10.88
9/21/09,28.14,16.0395,19.54,5.81,8.33,15.15,10.77
9/18/09,28.23,16.2922,19.56,5.7,8.2,15.22,10.87
9/17/09,27.92,15.9819,19.41,5.67,8.22,15.24,10.89
9/16/09,28.06,15.8179,19.65,5.69,8.5,15.94,11.0
9/15/09,27.41,15.4456,19.55,5.88,8.15,16.38,10.91
9/14/09,27.51,15.224,19.36,5.72,7.92,16.05,10.79
9/11/09,27.34,15.0822,19.51,5.68,7.87,16.318,10.93
9/10/09,27.53,15.1841,19.76,5.38,8.13,16.47,11.13
9/9/09,27.38,15.357,19.93,5.2,7.8,15.96,11.1
9/8/09,27.48,15.2107,19.8,5.19,7.75,15.53,11.06
9/4/09,27.03,14.8429,19.64,4.53,7.35,15.11,10.81
9/3/09,26.9,14.6745,19.42,4.53,7.17,14.57,10.72
9/2/09,26.53,14.7365,19.47,4.28,6.99,14.23,10.61
9/1/09,26.74,14.7941,19.72,4.22,7.02,14.03,10.56
8/31/09,27.29,15.0157,20.32,4.36,7.37,14.52,10.7
8/28/09,27.69,15.2462,20.25,4.47,7.56,14.73,10.78
8/27/09,27.55,15.6008,19.47,4.23,7.2,14.01,10.54
8/26/09,27.57,15.8357,19.43,4.06,7.25,13.82,10.53
8/25/09,27.32,15.942,19.1,4.02,7.2,13.66,10.76
8/24/09,27.03,15.8888,18.76,4.0,7.09,13.54,10.78
8/21/09,27.5,15.716,18.8901,3.7,7.14,13.93,10.44
8/20/09,26.68,15.4412,18.71,3.52,6.79,13.7,10.44
8/19/09,26.75,15.4146,18.8,3.52,6.68,13.18,10.31
8/18/09,26.93,15.2551,18.772,3.56,6.79,13.33,10.4
8/17/09,26.11,15.2506,18.45,3.55,6.57,12.86,10.35
8/14/09,27.14,15.388,18.77,3.69,6.72,13.42,10.56
8/13/09,27.68,15.4501,19.05,3.68,7.01,13.83,10.95
8/12/09,27.2,15.3393,18.81,3.59,6.76,13.43,10.42
8/11/09,26.89,14.9138,18.64,3.59,6.8,12.95,10.22
8/10/09,27.1,15.0645,18.76,3.68,6.63,13.26,10.21
8/7/09,27.26,15.1487,18.5,3.7,6.83,13.71,10.23
8/6/09,26.54,14.7897,18.7,3.71,6.79,13.12,10.16
8/5/09,26.33,14.8429,18.86,3.75,6.74,13.4,10.28
8/4/09,26.29,15.029,19.32,3.76,6.76,13.37,10.47
8/3/09,26.32,14.9714,19.37,3.74,6.77,13.28,10.58
7/31/09,25.94,14.67,19.25,3.66,6.39,12.93,10.47
7/30/09,25.85,14.6567,19.33,3.66,6.16,12.88,10.77
7/29/09,25.39,14.5016,19.4,3.71,6.18,12.78,10.1
7/28/09,25.39,14.7631,19.37,3.77,6.4,13.04,10.24
7/27/09,25.16,14.7808,19.47,3.8,6.33,13.02,10.29
7/24/09,25.32,14.7409,19.36,3.77,6.27,12.96,10.29
7/23/09,25.28,14.5326,19.48,3.59,6.2,13.0,10.32
7/22/09,24.77,14.0983,19.14,3.55,6.16,12.27,10.32
7/21/09,24.46,13.9387,18.9,4.08,5.85,11.97,9.87
7/20/09,24.8,13.7083,18.9,4.17,5.89,12.22,10.06
7/17/09,24.67,13.5842,18.79,4.0,5.75,12.07,9.93
7/16/09,24.4,13.4158,18.5,3.92,5.75,11.73,9.85
7/15/09,24.08,13.2385,18.05,3.86,5.58,11.15,9.79
7/14/09,23.68,12.8795,16.83,3.55,5.32,10.71,9.7711
7/13/09,23.11,12.8884,16.49,3.56,5.21,10.49,9.6418
7/10/09,22.52,12.6313,16.04,3.49,5.08,10.37,9.6318
7/9/09,22.68,12.5294,16.02,3.48,5.04,10.33,9.4129
7/8/09,22.66,12.3698,15.94,3.36,4.72,10.11,9.1343
7/7/09,22.4,12.5648,16.25,3.43,4.7,10.09,9.1542
7/6/09,22.88,12.9548,16.54,3.55,4.89,10.55,9.3035
7/2/09,22.81,12.8795,16.72,3.78,4.96,10.9,9.3234
7/1/09,23.71,13.3759,17.04,3.91,5.18,11.34,9.393
6/30/09,23.63,13.0701,16.55,3.87,5.06,11.29,9.3632
6/29/09,23.87,13.0523,16.38,3.72,5.11,11.57,9.5025
6/26/09,23.61,12.8573,16.29,3.62,5.1,11.57,9.5224
6/25/09,23.57,12.9859,16.31,3.64,5.3,11.42,9.5721
6/24/09,22.68,12.4673,16.1,3.66,5.14,10.85,9.4925
6/23/09,22.88,12.4274,15.81,3.55,4.85,10.5,9.194
6/22/09,23.25,12.5471,15.68,3.62,5.02,10.55,9.0348
6/19/09,23.52,12.9726,16.01,3.87,5.33,11.18,9.1841
6/18/09,23.35,12.9859,15.87,3.85,5.26,11.06,9.2537
6/17/09,23.65,12.8618,16.14,4.08,5.3,11.28,9.1741
6/16/09,23.2,12.9105,15.86,4.13,5.2,11.01,9.0746
6/15/09,23.85,13.1277,15.98,4.26,5.32,11.32,9.4129
6/12/09,24.15,13.2961,16.31,4.47,5.47,11.51,9.99
6/11/09,24.23,13.4468,16.35,4.7,5.59,11.57,10.4776
6/10/09,24.39,13.1365,16.46,4.82,5.86,11.72,10.3881
6/9/09,24.35,13.1233,16.42,4.75,5.58,11.36,10.4677
6/8/09,24.56,13.203,15.92,4.61,5.3,10.77,10.1592
6/5/09,24.17,13.0878,15.92,4.63,5.3,10.83,10.1891
6/4/09,24.57,13.1233,16.13,4.65,5.5,10.89,10.2388
6/3/09,24.37,12.9593,15.94,4.48,4.97,10.51,10.3284
6/2/09,24.5,13.2252,16.19,4.56,5.07,10.85,10.8259
6/1/09,24.16,13.305,16.5,4.73,5.32,10.94,11.4328
5/29/09,23.16,12.9859,15.72,4.54,5.06,10.43,10.8856
5/28/09,22.7,12.5914,15.72,4.7,4.86,10.51,11.0846
5/27/09,23.33,12.3255,15.46,4.71,4.77,10.37,10.8657
5/26/09,23.8,12.5692,15.48,4.53,4.65,10.35,10.7065
5/22/09,22.86,12.0862,15.05,4.26,4.51,9.82,10.4776
5/21/09,22.89,12.1571,15.18,4.34,4.58,9.67,10.3582
5/20/09,23.83,12.3299,15.58,4.5,4.8,9.73,10.4677
5/19/09,24.63,12.3875,15.65,4.39,4.85,9.45,10.5871
5/18/09,26.02,12.1925,15.52,4.14,4.68,9.27,10.4975
5/15/09,24.4,11.7316,15.19,4.01,4.24,8.74,9.9701
5/14/09,24.53,11.9665,15.54,4.24,4.55,8.52,10.2488
